specimen_id,coord_id,x,y
34,36,-0.29793,0.36013
34,37,-0.34923,0.37189
34,38,-0.41322,0.38804
34,39,-0.49402,0.40869
34,40,-0.59388,0.43148
34,41,-0.71476,0.45361
34,42,-0.85073,0.46769
34,43,-1.01024,0.47539
34,44,-1.1251,0.44546
34,45,-1.19446,0.38811
34,46,-1.21756,0.31262
34,47,-1.19526,0.22801
34,48,-1.1116,0.14043
34,49,-0.95806,0.06028
34,50,-0.79948,0.0
34,51,-0.67828,-0.04267
34,52,-0.61419,-0.07759
34,53,-0.56004,-0.10683
34,54,-0.50881,-0.13064
34,55,-0.46623,-0.15149
34,56,-0.42439,-0.16803
34,57,-0.38439,-0.18088
34,58,-0.34907,-0.1919
34,59,-0.31808,-0.20186
34,60,-0.29145,-0.21175
34,61,-0.26518,-0.21937
34,62,-0.24065,-0.22598
34,63,-0.21823,-0.2324
34,64,-0.19683,-0.23793
34,65,-0.17677,-0.2433
34,66,-0.15744,-0.24808
34,67,-0.13889,-0.25264
34,68,-0.12128,-0.25773
34,69,-0.10396,-0.26257
34,70,-0.08678,-0.26707
34,71,-0.06944,-0.27045
34,72,-0.05229,-0.27409
34,73,-0.03498,-0.27693
34,74,-0.01762,-0.28007
34,75,0.0,-0.28352
34,76,0.01798,-0.28586
34,77,0.03666,-0.2902
34,78,0.05597,-0.29339
34,79,0.076,-0.29601
34,80,0.09718,-0.2991
34,81,0.11929,-0.30129
34,82,0.14339,-0.30472
34,83,0.17004,-0.3093
34,84,0.1977,-0.31152
34,85,0.22891,-0.31507
34,86,0.26363,-0.31868
34,87,0.29939,-0.31882
34,88,0.34085,-0.32008
34,89,0.38594,-0.31928
34,90,0.43256,-0.31427
34,91,0.48549,-0.3081
34,92,0.54889,-0.30176
34,93,0.62095,-0.2922
34,94,0.69792,-0.27633
34,95,0.77317,-0.25122
34,96,0.82448,-0.21169
34,97,0.89176,-0.17012
34,98,1.03733,-0.13105
34,99,1.04052,-0.06547
35,0,1.0766,0.0
35,1,0.90489,0.05693
35,2,0.77454,0.09785
35,3,0.66714,0.12726
35,4,0.5838,0.14989
35,5,0.51711,0.16802
35,6,0.46484,0.18404
35,7,0.42158,0.19838
35,8,0.38275,0.21042
35,9,0.34836,0.22108
35,10,0.31832,0.23127
35,11,0.29072,0.2405
35,12,0.26465,0.24852
35,13,0.24068,0.2563
35,14,0.21681,0.26207
35,15,0.19525,0.26874
35,16,0.17514,0.27598
35,17,0.1549,0.28176
35,18,0.13548,0.28791
35,19,0.11631,0.29376
35,20,0.09741,0.29979
35,21,0.07875,0.30672
35,22,0.05959,0.31238
35,23,0.04016,0.31793
35,24,0.02044,0.32487
35,25,0.0,0.33101
35,26,-0.02124,0.33765
35,27,-0.04349,0.34425
35,28,-0.06684,0.35041
35,29,-0.09181,0.35759
35,30,-0.11899,0.36622
35,31,-0.14916,0.37674
35,32,-0.1827,0.38827
35,33,-0.22059,0.40126
35,34,-0.26276,0.41404
35,35,-0.31227,0.4298
35,36,-0.37189,0.44954
35,37,-0.43873,0.4672
35,38,-0.51832,0.48673
35,39,-0.61475,0.50856
35,40,-0.72979,0.53023
35,41,-0.84653,0.53722
35,42,-0.95672,0.52596
35,43,-1.04012,0.48944
35,44,-1.08239,0.42855
35,45,-1.09935,0.3572
35,46,-1.07363,0.27566
35,47,-0.98041,0.18703
35,48,-0.87249,0.11022
35,49,-0.76276,0.04799
35,50,-0.67484,0.0
35,51,-0.60335,-0.03796
35,52,-0.53979,-0.06819
35,53,-0.48932,-0.09334
35,54,-0.44316,-0.11378
35,55,-0.39188,-0.12733
35,56,-0.34813,-0.13783
35,57,-0.31527,-0.14835
35,58,-0.28651,-0.15751
35,59,-0.26074,-0.16547
35,60,-0.23772,-0.17271
35,61,-0.21618,-0.17884
35,62,-0.19735,-0.18533
35,63,-0.17952,-0.19117
35,64,-0.16181,-0.1956
35,65,-0.14582,-0.2007
35,66,-0.13085,-0.20618
35,67,-0.11577,-0.21059
35,68,-0.10067,-0.21393
35,69,-0.08661,-0.21874
35,70,-0.07234,-0.22263
35,71,-0.05851,-0.22787
35,72,-0.0443,-0.23225
35,73,-0.02978,-0.23574
35,74,-0.01507,-0.23948
35,75,0.0,-0.2433
35,76,0.01553,-0.24687
35,77,0.03175,-0.25132
35,78,0.04858,-0.25468
35,79,0.06625,-0.25803
35,80,0.08452,-0.26014
35,81,0.10488,-0.26489
35,82,0.12657,-0.26897
35,83,0.14947,-0.27188
35,84,0.17514,-0.27598
35,85,0.20469,-0.28174
35,86,0.23561,-0.28481
35,87,0.27404,-0.29182
35,88,0.31445,-0.29529
35,89,0.36213,-0.29958
35,90,0.41666,-0.30272
35,91,0.47469,-0.30125
35,92,0.55206,-0.3035
35,93,0.62956,-0.29625
35,94,0.72503,-0.28706
35,95,0.80213,-0.26063
35,96,0.85092,-0.21848
35,97,0.86384,-0.16479
35,98,1.04286,-0.13175
35,99,1.06718,-0.06715
36,0,1.00933,0.0
36,1,0.83063,0.05226
36,2,0.71842,0.09076
36,3,0.62489,0.1192
36,4,0.553,0.14199
36,5,0.49166,0.15975
36,6,0.43946,0.17399
36,7,0.39508,0.18591
36,8,0.3593,0.19753
36,9,0.32861,0.20854
36,10,0.30003,0.21799
36,11,0.27248,0.22542
36,12,0.24637,0.23136
36,13,0.22146,0.23583
36,14,0.20005,0.24182
36,15,0.18025,0.24809
36,16,0.16155,0.25456
36,17,0.14361,0.26122
36,18,0.12543,0.26655
36,19,0.1077,0.27202
36,20,0.09035,0.27807
36,21,0.07324,0.28525
36,22,0.05581,0.29254
36,23,0.03775,0.29885
36,24,0.0193,0.3067
36,25,0.0,0.31347
36,26,-0.02007,0.31902
36,27,-0.04118,0.32599
36,28,-0.06376,0.33425
36,29,-0.08753,0.34092
36,30,-0.11344,0.34912
36,31,-0.14073,0.35544
36,32,-0.17265,0.36691
36,33,-0.20933,0.38077
36,34,-0.24778,0.39044
36,35,-0.2952,0.40631
36,36,-0.35189,0.42537
36,37,-0.42287,0.45031
36,38,-0.5043,0.47357
36,39,-0.58854,0.48689
36,40,-0.69181,0.50263
36,41,-0.80266,0.50938
36,42,-0.91596,0.50355
36,43,-1.02229,0.48105
36,44,-1.1088,0.43901
36,45,-1.1524,0.37444
36,46,-1.15026,0.29534
36,47,-1.0975,0.20936
36,48,-1.00137,0.1265
36,49,-0.89435,0.05627
36,50,-0.78419,0.0
36,51,-0.69531,-0.04374
36,52,-0.62073,-0.07841
36,53,-0.56056,-0.10693
36,54,-0.51392,-0.13195
36,55,-0.47247,-0.15351
36,56,-0.43218,-0.17111
36,57,-0.39441,-0.1856
36,58,-0.35889,-0.1973
36,59,-0.32464,-0.20602
36,60,-0.29407,-0.21366
36,61,-0.2668,-0.22072
36,62,-0.24208,-0.22733
36,63,-0.22026,-0.23456
36,64,-0.19841,-0.23983
36,65,-0.17835,-0.24548
36,66,-0.15889,-0.25036
36,67,-0.13952,-0.25379
36,68,-0.12096,-0.25705
36,69,-0.10316,-0.26054
36,70,-0.08582,-0.26414
36,71,-0.06845,-0.2666
36,72,-0.05104,-0.26757
36,73,-0.03377,-0.26732
36,74,-0.0169,-0.26854
36,75,0.0,-0.27101
36,76,0.01713,-0.27231
36,77,0.03444,-0.27262
36,78,0.05185,-0.27182
36,79,0.07088,-0.27606
36,80,0.09066,-0.27903
36,81,0.11106,-0.2805
36,82,0.13284,-0.28231
36,83,0.15599,-0.28374
36,84,0.1807,-0.28474
36,85,0.20754,-0.28565
36,86,0.2388,-0.28867
36,87,0.2721,-0.28975
36,88,0.3107,-0.29177
36,89,0.35198,-0.29118
36,90,0.40198,-0.29206
36,91,0.45391,-0.28806
36,92,0.50807,-0.27931
36,93,0.57678,-0.27141
36,94,0.6421,-0.25423
36,95,0.69657,-0.22633
36,96,0.74341,-0.19088
36,97,0.82984,-0.1583
36,98,0.98026,-0.12384
36,99,0.99547,-0.06263
37,0,1.09119,0.0
37,1,0.86476,0.05441
37,2,0.69247,0.08748
37,3,0.5962,0.11373
37,4,0.51609,0.13251
37,5,0.45216,0.14691
37,6,0.40657,0.16097
37,7,0.36402,0.17129
37,8,0.32635,0.17941
37,9,0.29811,0.18919
37,10,0.27219,0.19776
37,11,0.24706,0.20439
37,12,0.22447,0.21079
37,13,0.20476,0.21805
37,14,0.18505,0.22368
37,15,0.16546,0.22773
37,16,0.14699,0.23162
37,17,0.13124,0.23872
37,18,0.11518,0.24476
37,19,0.09891,0.24982
37,20,0.08244,0.25372
37,21,0.06637,0.25849
37,22,0.05031,0.26375
37,23,0.03386,0.26801
37,24,0.01707,0.27124
37,25,0.0,0.27713
37,26,-0.01774,0.28194
37,27,-0.0363,0.28739
37,28,-0.05622,0.29471
37,29,-0.07721,0.30072
37,30,-0.09914,0.30512
37,31,-0.12272,0.30995
37,32,-0.14929,0.31725
37,33,-0.18029,0.32795
37,34,-0.21581,0.34006
37,35,-0.25558,0.35178
37,36,-0.30339,0.36674
37,37,-0.3622,0.3857
37,38,-0.42676,0.40075
37,39,-0.52317,0.4328
37,40,-0.63448,0.46098
37,41,-0.79761,0.50618
37,42,-0.95773,0.52652
37,43,-1.08826,0.5121
37,44,-1.16531,0.46138
37,45,-1.209,0.39283
37,46,-1.20313,0.30891
37,47,-1.11344,0.2124
37,48,-0.99517,0.12572
37,49,-0.86983,0.05473
37,50,-0.7502,0.0
37,51,-0.66586,-0.04189
37,52,-0.59955,-0.07574
37,53,-0.53776,-0.10258
37,54,-0.48565,-0.12469
37,55,-0.44049,-0.14312
37,56,-0.40142,-0.15893
37,57,-0.3604,-0.16959
37,58,-0.33129,-0.18213
37,59,-0.30187,-0.19157
37,60,-0.27366,-0.19883
37,61,-0.24909,-0.20606
37,62,-0.22718,-0.21334
37,63,-0.20656,-0.21997
37,64,-0.18609,-0.22494
37,65,-0.16653,-0.2292
37,66,-0.14845,-0.23392
37,67,-0.1304,-0.2372
37,68,-0.11344,-0.24106
37,69,-0.09754,-0.24636
37,70,-0.08146,-0.2507
37,71,-0.06565,-0.25567
37,72,-0.04967,-0.26036
37,73,-0.03344,-0.26468
37,74,-0.01686,-0.26798
37,75,0.0,-0.27078
37,76,0.01714,-0.27242
37,77,0.03448,-0.27297
37,78,0.05271,-0.27633
37,79,0.07292,-0.284
37,80,0.09428,-0.29018
37,81,0.1167,-0.29475
37,82,0.14097,-0.29958
37,83,0.16672,-0.30327
37,84,0.19454,-0.30655
37,85,0.22536,-0.31019
37,86,0.25806,-0.31194
37,87,0.29604,-0.31525
37,88,0.33809,-0.31749
37,89,0.38788,-0.32088
37,90,0.43952,-0.31933
37,91,0.49598,-0.31476
37,92,0.55886,-0.30724
37,93,0.62981,-0.29637
37,94,0.69769,-0.27624
37,95,0.75538,-0.24544
37,96,0.80669,-0.20713
37,97,0.82622,-0.15761
37,98,1.04473,-0.13199
37,99,1.07644,-0.06773
38,0,0.98257,0.0
38,1,0.82443,0.05187
38,2,0.68581,0.08664
38,3,0.59741,0.11396
38,4,0.5217,0.13395
38,5,0.46544,0.15123
38,6,0.41422,0.164
38,7,0.3748,0.17637
38,8,0.34122,0.18759
38,9,0.31261,0.19839
38,10,0.28465,0.20681
38,11,0.25813,0.21354
38,12,0.23334,0.21912
38,13,0.20999,0.22362
38,14,0.1912,0.23112
38,15,0.1723,0.23716
38,16,0.15446,0.24339
38,17,0.13648,0.24825
38,18,0.11917,0.25325
38,19,0.10226,0.25827
38,20,0.08632,0.26567
38,21,0.06984,0.27199
38,22,0.05307,0.27819
38,23,0.0358,0.28334
38,24,0.0183,0.29091
38,25,0.0,0.29774
38,26,-0.01909,0.30349
38,27,-0.03897,0.30845
38,28,-0.06019,0.31551
38,29,-0.08272,0.32216
38,30,-0.10722,0.32998
38,31,-0.13433,0.33928
38,32,-0.16379,0.34808
38,33,-0.19552,0.35565
38,34,-0.23497,0.37025
38,35,-0.28409,0.39102
38,36,-0.34304,0.41466
38,37,-0.40562,0.43194
38,38,-0.4911,0.46117
38,39,-0.59324,0.49077
38,40,-0.71578,0.52005
38,41,-0.85812,0.54458
38,42,-0.9889,0.54366
38,43,-1.06879,0.50294
38,44,-1.11743,0.44242
38,45,-1.13714,0.36948
38,46,-1.10952,0.28488
38,47,-1.02418,0.19537
38,48,-0.90955,0.1149
38,49,-0.79165,0.04981
38,50,-0.69771,0.0
38,51,-0.6405,-0.0403
38,52,-0.58924,-0.07444
38,53,-0.54472,-0.10391
38,54,-0.5053,-0.12974
38,55,-0.46212,-0.15015
38,56,-0.42269,-0.16735
38,57,-0.38529,-0.1813
38,58,-0.35146,-0.19322
38,59,-0.32038,-0.20332
38,60,-0.29328,-0.21308
38,61,-0.26564,-0.21976
38,62,-0.24106,-0.22637
38,63,-0.21736,-0.23146
38,64,-0.19782,-0.23913
38,65,-0.18009,-0.24787
38,66,-0.1621,-0.25543
38,67,-0.14415,-0.2622
38,68,-0.12599,-0.26774
38,69,-0.10788,-0.27247
38,70,-0.09036,-0.27809
38,71,-0.07272,-0.28322
38,72,-0.05519,-0.2893
38,73,-0.03708,-0.29348
38,74,-0.01878,-0.29844
38,75,0.0,-0.30225
38,76,0.0193,-0.3068
38,77,0.03941,-0.31201
38,78,0.06034,-0.31633
38,79,0.08203,-0.31949
38,80,0.1044,-0.32132
38,81,0.12857,-0.32474
38,82,0.15357,-0.32635
38,83,0.1816,-0.33033
38,84,0.21056,-0.3318
38,85,0.24261,-0.33393
38,86,0.27629,-0.33398
38,87,0.31202,-0.33227
38,88,0.35239,-0.33092
38,89,0.39701,-0.32843
38,90,0.44193,-0.32108
38,91,0.49152,-0.31193
38,92,0.54811,-0.30133
38,93,0.60841,-0.2863
38,94,0.67061,-0.26552
38,95,0.73531,-0.23892
38,96,0.78086,-0.20049
38,97,0.93109,-0.17762
38,98,0.96669,-0.12213
38,99,0.97585,-0.0614
39,0,1.01388,0.0
39,1,0.85966,0.05409
39,2,0.71222,0.08997
39,3,0.60854,0.11609
39,4,0.51887,0.13322
39,5,0.46338,0.15056
39,6,0.41712,0.16515
39,7,0.37573,0.1768
39,8,0.33946,0.18662
39,9,0.30723,0.19498
39,10,0.27983,0.20331
39,11,0.25494,0.21091
39,12,0.23257,0.21839
39,13,0.21074,0.22441
39,14,0.18987,0.22951
39,15,0.17196,0.23668
39,16,0.15391,0.24253
39,17,0.13645,0.2482
39,18,0.11893,0.25274
39,19,0.10245,0.25875
39,20,0.08565,0.26361
39,21,0.06905,0.26892
39,22,0.05211,0.27318
39,23,0.03491,0.27638
39,24,0.01763,0.28026
39,25,0.0,0.28529
39,26,-0.01832,0.29124
39,27,-0.0374,0.29608
39,28,-0.05751,0.30148
39,29,-0.07897,0.30757
39,30,-0.10222,0.31459
39,31,-0.1275,0.32203
39,32,-0.15521,0.32984
39,33,-0.18612,0.33856
39,34,-0.2206,0.34762
39,35,-0.26243,0.36121
39,36,-0.31288,0.37821
39,37,-0.37022,0.39425
39,38,-0.44624,0.41905
39,39,-0.54128,0.44779
39,40,-0.66201,0.48098
39,41,-0.79575,0.505
39,42,-0.94239,0.51809
39,43,-1.0732,0.50501
39,44,-1.15792,0.45845
39,45,-1.18628,0.38545
39,46,-1.16859,0.30005
39,47,-1.09153,0.20822
39,48,-0.9811,0.12394
39,49,-0.86719,0.05456
39,50,-0.75666,0.0
39,51,-0.68603,-0.04316
39,52,-0.63581,-0.08032
39,53,-0.58244,-0.11111
39,54,-0.53305,-0.13686
39,55,-0.48874,-0.1588
39,56,-0.44087,-0.17455
39,57,-0.39825,-0.1874
39,58,-0.36454,-0.20041
39,59,-0.33258,-0.21106
39,60,-0.30276,-0.21996
39,61,-0.2757,-0.22808
39,62,-0.25024,-0.23499
39,63,-0.22765,-0.24242
39,64,-0.20431,-0.24697
39,65,-0.18237,-0.25101
39,66,-0.16206,-0.25536
39,67,-0.14193,-0.25817
39,68,-0.12278,-0.26092
39,69,-0.10499,-0.26516
39,70,-0.08715,-0.26822
39,71,-0.06977,-0.27172
39,72,-0.0523,-0.27419
39,73,-0.03514,-0.27813
39,74,-0.01767,-0.28091
39,75,0.0,-0.28445
39,76,0.01815,-0.28854
39,77,0.03702,-0.29303
39,78,0.05653,-0.29635
39,79,0.07693,-0.29962
39,80,0.0981,-0.30191
39,81,0.12046,-0.30426
39,82,0.14421,-0.30647
39,83,0.16933,-0.308
39,84,0.19697,-0.31038
39,85,0.2272,-0.31271
39,86,0.25946,-0.31363
39,87,0.2946,-0.31371
39,88,0.33145,-0.31125
39,89,0.37311,-0.30867
39,90,0.41921,-0.30458
39,91,0.47246,-0.29983
39,92,0.53439,-0.29379
39,93,0.58839,-0.27688
39,94,0.66426,-0.263
39,95,0.73949,-0.24028
39,96,0.78887,-0.20255
39,97,0.82009,-0.15644
39,98,0.98138,-0.12398
39,99,1.00481,-0.06322
40,0,0.93597,0.0
40,1,0.79287,0.04988
40,2,0.69169,0.08738
40,3,0.60815,0.11601
40,4,0.53239,0.13669
40,5,0.48323,0.15701
40,6,0.43639,0.17278
40,7,0.39783,0.1872
40,8,0.36273,0.19941
40,9,0.3321,0.21076
40,10,0.30284,0.22003
40,11,0.27725,0.22936
40,12,0.25275,0.23735
40,13,0.23068,0.24565
40,14,0.2086,0.25215
40,15,0.18883,0.2599
40,16,0.16978,0.26753
40,17,0.15053,0.27381
40,18,0.13216,0.28086
40,19,0.11399,0.28791
40,20,0.09572,0.29458
40,21,0.07733,0.30119
40,22,0.0585,0.30665
40,23,0.03987,0.31557
40,24,0.02034,0.32333
40,25,0.0,0.3295
40,26,-0.02113,0.33585
40,27,-0.04354,0.34464
40,28,-0.06713,0.35189
40,29,-0.09326,0.36321
40,30,-0.12192,0.37524
40,31,-0.15303,0.38652
40,32,-0.18848,0.40054
40,33,-0.22981,0.41802
40,34,-0.27416,0.432
40,35,-0.33166,0.4565
40,36,-0.39619,0.47891
40,37,-0.47129,0.50188
40,38,-0.55667,0.52275
40,39,-0.67127,0.55532
40,40,-0.7994,0.5808
40,41,-0.92826,0.5891
40,42,-1.02625,0.56419
40,43,-1.09269,0.51418
40,44,-1.13683,0.4501
40,45,-1.13552,0.36895
40,46,-1.09035,0.27996
40,47,-0.99525,0.18986
40,48,-0.86451,0.10921
40,49,-0.77522,0.04877
40,50,-0.71076,0.0
40,51,-0.65106,-0.04096
40,52,-0.6069,-0.07667
40,53,-0.55785,-0.10641
40,54,-0.5061,-0.12994
40,55,-0.45857,-0.149
40,56,-0.41297,-0.16351
40,57,-0.37538,-0.17664
40,58,-0.33886,-0.18629
40,59,-0.31124,-0.19752
40,60,-0.28467,-0.20682
40,61,-0.26001,-0.2151
40,62,-0.23664,-0.22222
40,63,-0.21377,-0.22764
40,64,-0.19356,-0.23397
40,65,-0.17343,-0.2387
40,66,-0.15479,-0.2439
40,67,-0.13619,-0.24772
40,68,-0.11773,-0.2502
40,69,-0.10072,-0.2544
40,70,-0.08365,-0.25746
40,71,-0.0666,-0.2594
40,72,-0.04964,-0.26021
40,73,-0.03325,-0.26319
40,74,-0.01676,-0.26635
40,75,0.0,-0.26837
40,76,0.01695,-0.26943
40,77,0.03409,-0.26988
40,78,0.05136,-0.26923
40,79,0.06956,-0.27091
40,80,0.08898,-0.27384
40,81,0.10899,-0.27529
40,82,0.12957,-0.27535
40,83,0.15229,-0.27701
40,84,0.17565,-0.27678
40,85,0.19961,-0.27475
40,86,0.22829,-0.27595
40,87,0.25875,-0.27554
40,88,0.29396,-0.27605
40,89,0.33033,-0.27328
40,90,0.37531,-0.27268
40,91,0.42299,-0.26844
40,92,0.48544,-0.26688
40,93,0.54791,-0.25783
40,94,0.61646,-0.24407
40,95,0.68532,-0.22268
40,96,0.72515,-0.18619
40,97,0.87701,-0.1673
40,98,0.93639,-0.1183
40,99,0.93076,-0.05856
41,0,0.97359,0.0
41,1,0.82531,0.05192
41,2,0.69437,0.08772
41,3,0.60302,0.11503
41,4,0.53723,0.13794
41,5,0.48075,0.1562
41,6,0.43488,0.17218
41,7,0.39398,0.18539
41,8,0.35762,0.1966
41,9,0.32716,0.20762
41,10,0.29991,0.2179
41,11,0.27265,0.22555
41,12,0.25074,0.23546
41,13,0.22862,0.24346
41,14,0.20742,0.25073
41,15,0.18717,0.25762
41,16,0.16745,0.26386
41,17,0.14774,0.26873
41,18,0.12869,0.27347
41,19,0.11012,0.27812
41,20,0.09229,0.28404
41,21,0.07416,0.28882
41,22,0.05632,0.29522
41,23,0.03796,0.30051
41,24,0.01928,0.30644
41,25,0.0,0.31354
41,26,-0.02027,0.32213
41,27,-0.04173,0.33032
41,28,-0.06443,0.33778
41,29,-0.08887,0.34611
41,30,-0.11456,0.35257
41,31,-0.14475,0.36561
41,32,-0.17785,0.37795
41,33,-0.21425,0.38973
41,34,-0.25511,0.40199
41,35,-0.3026,0.41649
41,36,-0.36105,0.43644
41,37,-0.43101,0.45898
41,38,-0.5115,0.48033
41,39,-0.61453,0.50838
41,40,-0.72143,0.52415
41,41,-0.8268,0.5247
41,42,-0.91027,0.50043
41,43,-0.97995,0.46113
41,44,-1.00995,0.39987
41,45,-1.0053,0.32664
41,46,-0.96271,0.24718
41,47,-0.88649,0.16911
41,48,-0.80379,0.10154
41,49,-0.72671,0.04572
41,50,-0.65826,0.0
41,51,-0.58477,-0.03679
41,52,-0.54757,-0.06917
41,53,-0.51856,-0.09892
41,54,-0.49143,-0.12618
41,55,-0.46104,-0.1498
41,56,-0.43199,-0.17103
41,57,-0.40096,-0.18868
41,58,-0.37372,-0.20545
41,59,-0.34744,-0.22049
41,60,-0.32224,-0.23412
41,61,-0.29776,-0.24633
41,62,-0.27312,-0.25648
41,63,-0.25113,-0.26742
41,64,-0.22886,-0.27664
41,65,-0.206,-0.28353
41,66,-0.1832,-0.28867
41,67,-0.16149,-0.29374
41,68,-0.14088,-0.29938
41,69,-0.12139,-0.30658
41,70,-0.10155,-0.31253
41,71,-0.08177,-0.31847
41,72,-0.06175,-0.32371
41,73,-0.04149,-0.32845
41,74,-0.02091,-0.33238
41,75,0.0,-0.33596
41,76,0.02137,-0.33962
41,77,0.04352,-0.34452
41,78,0.06641,-0.34814
41,79,0.08992,-0.35022
41,80,0.11432,-0.35185
41,81,0.14038,-0.35457
41,82,0.16883,-0.35878
41,83,0.19865,-0.36134
41,84,0.23174,-0.36517
41,85,0.26623,-0.36643
41,86,0.3051,-0.3688
41,87,0.34448,-0.36684
41,88,0.3908,-0.36699
41,89,0.43833,-0.36262
41,90,0.49033,-0.35625
41,91,0.55054,-0.34938
41,92,0.60795,-0.33423
41,93,0.67077,-0.31564
41,94,0.73358,-0.29045
41,95,0.77043,-0.25033
41,96,0.78591,-0.20179
41,97,0.94154,-0.17961
41,98,0.97226,-0.12283
41,99,0.96104,-0.06047
42,0,0.91345,0.0
42,1,0.77007,0.04845
42,2,0.64964,0.08207
42,3,0.57303,0.10931
42,4,0.50706,0.13019
42,5,0.45611,0.1482
42,6,0.41024,0.16242
42,7,0.37185,0.17498
42,8,0.33733,0.18545
42,9,0.30656,0.19455
42,10,0.27818,0.20211
42,11,0.25405,0.21017
42,12,0.23052,0.21648
42,13,0.20725,0.2207
42,14,0.18818,0.22747
42,15,0.17109,0.23548
42,16,0.15374,0.24225
42,17,0.13623,0.2478
42,18,0.11863,0.25211
42,19,0.10184,0.25722
42,20,0.08552,0.2632
42,21,0.06946,0.27051
42,22,0.05281,0.27684
42,23,0.03565,0.28223
42,24,0.01802,0.28645
42,25,0.0,0.29267
42,26,-0.01873,0.29774
42,27,-0.03858,0.30542
42,28,-0.05994,0.31424
42,29,-0.08254,0.32145
42,30,-0.10628,0.32711
42,31,-0.13276,0.3353
42,32,-0.1623,0.3449
42,33,-0.19576,0.35608
42,34,-0.23162,0.36497
42,35,-0.27308,0.37587
42,36,-0.31861,0.38514
42,37,-0.37869,0.40326
42,38,-0.44758,0.42031
42,39,-0.5325,0.44052
42,40,-0.62827,0.45647
42,41,-0.74157,0.47061
42,42,-0.86943,0.47798
42,43,-1.00459,0.47273
42,44,-1.11651,0.44206
42,45,-1.17183,0.38075
42,46,-1.19552,0.30696
42,47,-1.19003,0.22701
42,48,-1.11637,0.14103
42,49,-0.98277,0.06183
42,50,-0.86001,0.0
42,51,-0.73874,-0.04648
42,52,-0.64871,-0.08195
42,53,-0.59321,-0.11316
42,54,-0.5381,-0.13816
42,55,-0.49762,-0.16168
42,56,-0.45607,-0.18057
42,57,-0.41953,-0.19741
42,58,-0.38408,-0.21115
42,59,-0.34938,-0.22172
42,60,-0.32104,-0.23325
42,61,-0.29261,-0.24207
42,62,-0.26454,-0.24842
42,63,-0.24016,-0.25574
42,64,-0.21594,-0.26102
42,65,-0.19352,-0.26636
42,66,-0.17243,-0.2717
42,67,-0.15144,-0.27547
42,68,-0.13176,-0.28
42,69,-0.11301,-0.28544
42,70,-0.09411,-0.28964
42,71,-0.07513,-0.2926
42,72,-0.05618,-0.29452
42,73,-0.03776,-0.29887
42,74,-0.01901,-0.30206
42,75,0.0,-0.30398
42,76,0.01929,-0.30667
42,77,0.03891,-0.30804
42,78,0.05956,-0.31221
42,79,0.08087,-0.31497
42,80,0.10276,-0.31627
42,81,0.12609,-0.31848
42,82,0.15034,-0.31948
42,83,0.17682,-0.32164
42,84,0.2051,-0.32319
42,85,0.23596,-0.32478
42,86,0.27139,-0.32806
42,87,0.30997,-0.33009
42,88,0.35104,-0.32965
42,89,0.39531,-0.32703
42,90,0.44785,-0.32538
42,91,0.49836,-0.31627
42,92,0.55696,-0.30619
42,93,0.61406,-0.28896
42,94,0.66298,-0.2625
42,95,0.68838,-0.22367
42,96,0.70106,-0.18
42,97,0.8132,-0.15513
42,98,0.8781,-0.11093
42,99,0.88343,-0.05558
43,0,1.02649,0.0
43,1,0.85701,0.05392
43,2,0.73105,0.09235
43,3,0.63516,0.12116
43,4,0.55991,0.14376
43,5,0.50539,0.16421
43,6,0.45466,0.18001
43,7,0.41067,0.19325
43,8,0.37354,0.20535
43,9,0.33967,0.21556
43,10,0.31151,0.22632
43,11,0.28535,0.23606
43,12,0.26103,0.24512
43,13,0.23717,0.25256
43,14,0.21367,0.25828
43,15,0.19158,0.26369
43,16,0.17134,0.26999
43,17,0.15226,0.27695
43,18,0.13364,0.28399
43,19,0.11531,0.29123
43,20,0.0966,0.2973
43,21,0.07803,0.30392
43,22,0.05915,0.31009
43,23,0.03984,0.31535
43,24,0.02019,0.32095
43,25,0.0,0.32594
43,26,-0.02098,0.33345
43,27,-0.04304,0.34067
43,28,-0.06606,0.3463
43,29,-0.09144,0.35615
43,30,-0.11921,0.36689
43,31,-0.15053,0.38021
43,32,-0.18509,0.39334
43,33,-0.22482,0.40894
43,34,-0.26791,0.42215
43,35,-0.31843,0.43829
43,36,-0.38063,0.4601
43,37,-0.4565,0.48612
43,38,-0.55125,0.51766
43,39,-0.65318,0.54036
43,40,-0.7888,0.5731
43,41,-0.9146,0.58043
43,42,-1.02713,0.56467
43,43,-1.11577,0.52504
43,44,-1.15033,0.45545
43,45,-1.14531,0.37214
43,46,-1.09862,0.28208
43,47,-0.98458,0.18782
43,48,-0.85725,0.1083
43,49,-0.74347,0.04678
43,50,-0.66813,0.0
43,51,-0.61634,-0.03878
43,52,-0.57198,-0.07226
43,53,-0.52859,-0.10083
43,54,-0.48525,-0.12459
43,55,-0.44538,-0.14471
43,56,-0.39743,-0.15735
43,57,-0.36368,-0.17113
43,58,-0.33241,-0.18274
43,59,-0.2995,-0.19007
43,60,-0.27236,-0.19788
43,61,-0.24548,-0.20307
43,62,-0.22364,-0.21001
43,63,-0.20187,-0.21497
43,64,-0.18224,-0.22029
43,65,-0.16383,-0.2255
43,66,-0.14609,-0.2302
43,67,-0.12921,-0.23502
43,68,-0.113,-0.24013
43,69,-0.09666,-0.24413
43,70,-0.08027,-0.24704
